run_id,reset_mode,soft_reset_coeff,leakage,current_speed,force_magnitude,direction_deg,cte_rmse,cte_p95,score,fail_reason,steps,finished,alpha,sigma
285,soft_reset,0.5,0.001,0.4,20.0,150,3.2036328217127834,4.665849659547945,,diverged,222631,False,0.5,0.001
286,soft_reset,0.5,0.001,0.4,20.0,180,1.2000933080352596,2.557343490172225,0.08018510310359908,,99080,True,0.5,0.001
287,soft_reset,0.5,0.001,0.4,20.0,270,1.311255269363912,3.656673404019054,0.2583374786547542,,167180,True,0.5,0.001
288,no_reset,1.0,0.0,0.1,5.0,0,0.852364823348197,2.0769809573890026,0.29999999961033247,,52760,True,1.0,0.0
289,no_reset,1.0,0.0,0.1,5.0,30,0.8521027244135037,1.702640501886836,0.3101223652909579,,53140,True,1.0,0.0
290,no_reset,1.0,0.0,0.1,5.0,90,1.1731122567463617,1.8944609724776118,0.9999999996768099,,53060,True,1.0,0.0
291,no_reset,1.0,0.0,0.1,5.0,150,0.8872179582633487,1.718560361354169,0.3787987428417863,,53120,True,1.0,0.0
292,no_reset,1.0,0.0,0.1,5.0,180,0.8404385566684893,2.0396626115249803,0.04042727701155876,,52800,True,1.0,0.0
293,no_reset,1.0,0.0,0.1,5.0,270,1.0151017966675937,2.7329833669939116,0.8057778744110451,,53040,True,1.0,0.0
294,no_reset,1.0,0.0,0.2,10.0,0,0.9796709770786363,2.0389159232037577,0.12646171245486904,,53540,True,1.0,0.0
295,no_reset,1.0,0.0,0.2,10.0,30,0.8542109152970949,1.3732010401590617,0.05028343610084499,,51020,True,1.0,0.0
296,no_reset,1.0,0.0,0.2,10.0,90,2.0628926973362054,3.7835471251375354,0.9999999999010177,,49280,True,1.0,0.0
297,no_reset,1.0,0.0,0.2,10.0,150,0.8854494968523061,1.7390084681066948,0.009753763555128376,,51200,True,1.0,0.0
298,no_reset,1.0,0.0,0.2,10.0,180,0.9183674744929573,1.8955001122204025,0.010239750218450321,,53780,True,1.0,0.0
299,no_reset,1.0,0.0,0.2,10.0,270,1.351934483379199,3.5808708934372855,0.8088821824475493,,61060,True,1.0,0.0
300,no_reset,1.0,0.0,0.3,14.999999999999998,0,1.055774203248967,2.5785742422821523,0.0039026038830789716,,63040,True,1.0,0.0
301,no_reset,1.0,0.0,0.3,14.999999999999998,30,1.0305309048033655,1.870213972233766,0.015995156645147827,,53620,True,1.0,0.0
302,no_reset,1.0,0.0,0.3,14.999999999999998,90,3.4140917944322347,6.266420169361258,0.9683982157050364,,44420,True,1.0,0.0
303,no_reset,1.0,0.0,0.3,14.999999999999998,150,1.1515811958382485,2.599082872454817,0.006819382604271507,,54520,True,1.0,0.0
304,no_reset,1.0,0.0,0.3,14.999999999999998,180,1.0160560526662743,1.8628335320474867,0.0,,63300,True,1.0,0.0
305,no_reset,1.0,0.0,0.3,14.999999999999998,270,1.7024982987904862,4.6184392077103,0.7638806071179502,,87120,True,1.0,0.0
306,no_reset,1.0,0.0,0.4,20.0,0,1.0955029064926782,2.517617873205533,0.0,,98040,True,1.0,0.0
307,no_reset,1.0,0.0,0.4,20.0,30,3.282183220325511,4.848986153347577,,diverged,221600,False,1.0,0.0
308,no_reset,1.0,0.0,0.4,20.0,90,24.918340360326948,43.604347407936906,0.9999999999958271,,77640,True,1.0,0.0
309,no_reset,1.0,0.0,0.4,20.0,150,3.289509684859036,4.8450458653819695,,diverged,222769,False,1.0,0.0
310,no_reset,1.0,0.0,0.4,20.0,180,1.1008550314793002,2.322924287365597,0.0,,98420,True,1.0,0.0
311,no_reset,1.0,0.0,0.4,20.0,270,1.7170114111371348,5.097070432760001,0.5836381547354017,,168460,True,1.0,0.0
312,no_reset,1.0,0.1,0.1,5.0,0,1.0819852471894307,2.0041413740157057,0.7067928923387978,,53160,True,1.0,0.1
313,no_reset,1.0,0.1,0.1,5.0,30,1.0144868996435834,1.5783605801616887,0.7098067054040768,,53160,True,1.0,0.1
314,no_reset,1.0,0.1,0.1,5.0,90,1.1005227440228393,1.4183806232762795,0.5123260524022111,,52420,True,1.0,0.1
315,no_reset,1.0,0.1,0.1,5.0,150,1.0365788440247652,1.5947689803943916,0.6873275907868492,,52820,True,1.0,0.1
316,no_reset,1.0,0.1,0.1,5.0,180,1.1200648687365067,2.0531504920042707,0.7941985624387191,,52780,True,1.0,0.1
317,no_reset,1.0,0.1,0.1,5.0,270,1.0673685674947364,2.390713156790847,0.7472534860510267,,53460,True,1.0,0.1
318,no_reset,1.0,0.1,0.2,10.0,0,1.682112817195776,2.246708369684699,0.9819557730350292,,54760,True,1.0,0.1
319,no_reset,1.0,0.1,0.2,10.0,30,1.494133742123765,1.7618560595619472,0.9226658130211942,,51460,True,1.0,0.1
320,no_reset,1.0,0.1,0.2,10.0,90,1.9858497811933797,2.081422684148885,0.670206685584169,,48120,True,1.0,0.1
321,no_reset,1.0,0.1,0.2,10.0,150,1.4932434396488121,1.793663378877028,0.8072539150876166,,50940,True,1.0,0.1
322,no_reset,1.0,0.1,0.2,10.0,180,1.7197107754647456,2.3113753635758707,0.9599809754698592,,54160,True,1.0,0.1
323,no_reset,1.0,0.1,0.2,10.0,270,1.4813427246676514,2.7208044868242807,0.737643577734284,,61620,True,1.0,0.1
324,no_reset,1.0,0.1,0.3,14.999999999999998,0,2.286693386925141,3.191843048653059,0.9941750145967951,,64880,True,1.0,0.1
325,no_reset,1.0,0.1,0.3,14.999999999999998,30,2.445391885269755,2.8526353357016614,0.9844880385909623,,55560,True,1.0,0.1
326,no_reset,1.0,0.1,0.3,14.999999999999998,90,3.468033439695429,5.444968130403653,0.8553521099944157,,43740,True,1.0,0.1
327,no_reset,1.0,0.1,0.3,14.999999999999998,150,2.426286566131982,2.8894715778197426,0.9952174481409686,,55160,True,1.0,0.1
328,no_reset,1.0,0.1,0.3,14.999999999999998,180,2.307276097856582,3.303179838218007,0.9916659573883573,,63880,True,1.0,0.1
329,no_reset,1.0,0.1,0.3,14.999999999999998,270,2.0424721648332,2.9413072860720666,0.743268061008413,,87720,True,1.0,0.1
330,no_reset,1.0,0.1,0.4,20.0,0,2.7981041205739263,4.056611211710047,0.9964449285392909,,102020,True,1.0,0.1
331,no_reset,1.0,0.1,0.4,20.0,30,4.7849874819768825,4.7478253759816855,,diverged,223652,False,1.0,0.1
332,no_reset,1.0,0.1,0.4,20.0,90,4.960204899604748,8.585723505563642,0.040239776598286744,,42340,True,1.0,0.1
333,no_reset,1.0,0.1,0.4,20.0,150,4.801434665052056,4.818541973346361,,diverged,222539,False,1.0,0.1
334,no_reset,1.0,0.1,0.4,20.0,180,2.71389130015761,4.210914611537447,0.997890834446032,,99860,True,1.0,0.1
335,no_reset,1.0,0.1,0.4,20.0,270,2.7479911680530926,3.0385060912724304,0.7692816888616211,,167300,True,1.0,0.1
336,no_reset,1.0,0.01,0.1,5.0,0,0.8836765232001496,2.013464690981489,0.14667334858044162,,52900,True,1.0,0.01
337,no_reset,1.0,0.01,0.1,5.0,30,0.8694228338989365,1.6772830810345334,0.32644896607610674,,53140,True,1.0,0.01
338,no_reset,1.0,0.01,0.1,5.0,90,1.0461685890260237,1.4597583337340785,0.3967024505645798,,52820,True,1.0,0.01
339,no_reset,1.0,0.01,0.1,5.0,150,0.8786451173842547,1.7180358898938928,0.342771363730477,,53000,True,1.0,0.01
340,no_reset,1.0,0.01,0.1,5.0,180,0.8803777783203007,2.0486909777914906,0.18314589903843992,,52780,True,1.0,0.01
341,no_reset,1.0,0.01,0.1,5.0,270,0.9747151415719056,2.581043176657681,0.5435030517670464,,53220,True,1.0,0.01
342,no_reset,1.0,0.01,0.2,10.0,0,1.0811227275084339,1.9132125425691493,0.12911158348473498,,53860,True,1.0,0.01
343,no_reset,1.0,0.01,0.2,10.0,30,0.9824404703916185,1.2619443441647666,0.13961200537371418,,51180,True,1.0,0.01
344,no_reset,1.0,0.01,0.2,10.0,90,1.7314301975137962,2.895277152707311,0.5850416742999333,,48760,True,1.0,0.01
345,no_reset,1.0,0.01,0.2,10.0,150,0.9807585802817091,1.7444271669025317,0.12879062931448118,,51080,True,1.0,0.01
346,no_reset,1.0,0.01,0.2,10.0,180,1.075596838290497,1.9767197197932447,0.19635585158714702,,53820,True,1.0,0.01
347,no_reset,1.0,0.01,0.2,10.0,270,1.2643857654944448,3.317558520271152,0.6057719574443652,,61220,True,1.0,0.01
348,no_reset,1.0,0.01,0.3,14.999999999999998,0,1.2671267430484785,2.617196807248521,0.1420339995026273,,63000,True,1.0,0.01
349,no_reset,1.0,0.01,0.3,14.999999999999998,30,1.317028650873725,1.85159253116435,0.15136377194515466,,54340,True,1.0,0.01
350,no_reset,1.0,0.01,0.3,14.999999999999998,90,3.083152964672725,5.5976976205838715,0.6567632131891921,,44180,True,1.0,0.01
351,no_reset,1.0,0.01,0.3,14.999999999999998,150,1.4049327289078513,2.6186636463320845,0.16492966235688977,,54860,True,1.0,0.01
352,no_reset,1.0,0.01,0.3,14.999999999999998,180,1.254472035121174,2.291559022935669,0.21650651072488208,,63080,True,1.0,0.01
353,no_reset,1.0,0.01,0.3,14.999999999999998,270,1.5403983963394334,4.1486600905678745,0.5793857979389755,,87200,True,1.0,0.01
354,no_reset,1.0,0.01,0.4,20.0,0,1.3154396725916007,2.6450641189467756,0.11480803508656787,,97820,True,1.0,0.01
355,no_reset,1.0,0.01,0.4,20.0,30,3.188355602145902,4.279677925490411,,diverged,221474,False,1.0,0.01
356,no_reset,1.0,0.01,0.4,20.0,90,20.851445650941685,36.80450071377775,0.8072595905292503,,71920,True,1.0,0.01
357,no_reset,1.0,0.01,0.4,20.0,150,3.194946492757468,4.263232060337384,,diverged,222542,False,1.0,0.01
358,no_reset,1.0,0.01,0.4,20.0,180,1.2954975736518606,2.366629045857102,0.0911580337952275,,98040,True,1.0,0.01
359,no_reset,1.0,0.01,0.4,20.0,270,1.6719552646156013,4.610148924264787,0.5108693579285231,,167720,True,1.0,0.01
360,no_reset,1.0,0.005,0.1,5.0,0,0.8623635104452398,2.0277805977566916,0.13835503563197948,,52840,True,1.0,0.005
361,no_reset,1.0,0.005,0.1,5.0,30,0.8557329023123074,1.6956269809955908,0.30985180661541484,,53140,True,1.0,0.005
362,no_reset,1.0,0.005,0.1,5.0,90,1.0848601338418593,1.636342934933511,0.6082370189374138,,52940,True,1.0,0.005
363,no_reset,1.0,0.005,0.1,5.0,150,0.8701210323608619,1.7197177152063394,0.3122390043176036,,53060,True,1.0,0.005
364,no_reset,1.0,0.005,0.1,5.0,180,0.8552423207377213,2.046102864691585,0.10859898035001742,,52780,True,1.0,0.005
365,no_reset,1.0,0.005,0.1,5.0,270,0.983621503848205,2.643223784486129,0.6225156290988967,,53140,True,1.0,0.005
366,no_reset,1.0,0.005,0.2,10.0,0,1.0136044613658333,1.880001765212894,0.036603260411130864,,53700,True,1.0,0.005
367,no_reset,1.0,0.005,0.2,10.0,30,0.9021612433054617,1.2756727170724587,0.05841135451114817,,51120,True,1.0,0.005
368,no_reset,1.0,0.005,0.2,10.0,90,1.8399786536798235,3.2526783414480365,0.7313096949382714,,48980,True,1.0,0.005
369,no_reset,1.0,0.005,0.2,10.0,150,0.9078402741378296,1.7404441522082825,0.03802959929724274,,51140,True,1.0,0.005
370,no_reset,1.0,0.005,0.2,10.0,180,0.9801006813636686,1.9006907602653498,0.0670744100919266,,53800,True,1.0,0.005
371,no_reset,1.0,0.005,0.2,10.0,270,1.2864555907128632,3.4513520997762406,0.6770188688503298,,61140,True,1.0,0.005
372,no_reset,1.0,0.005,0.3,14.999999999999998,0,1.1324061541284018,2.6005431296595294,0.057796992652872366,,62900,True,1.0,0.005
373,no_reset,1.0,0.005,0.3,14.999999999999998,30,1.1282718131245646,1.8350318786789743,0.05412777603696426,,54120,True,1.0,0.005
374,no_reset,1.0,0.005,0.3,14.999999999999998,90,3.2401007302608065,5.9382316498488885,0.8086752433251412,,44340,True,1.0,0.005
375,no_reset,1.0,0.005,0.3,14.999999999999998,150,1.2377683328714053,2.6088153224076254,0.06369416555209587,,54800,True,1.0,0.005
376,no_reset,1.0,0.005,0.3,14.999999999999998,180,1.0938806671961268,2.0598007004978447,0.08237359744136594,,63140,True,1.0,0.005
377,no_reset,1.0,0.005,0.3,14.999999999999998,270,1.574659761854809,4.290707176324547,0.6249253550228666,,87160,True,1.0,0.005
378,no_reset,1.0,0.005,0.4,20.0,0,1.1443659803675688,2.5802074742258823,0.03218807752090955,,98060,True,1.0,0.005
379,no_reset,1.0,0.005,0.4,20.0,30,3.2263222982836837,4.534715943110513,,diverged,221513,False,1.0,0.005
380,no_reset,1.0,0.005,0.4,20.0,90,22.20717937172364,39.24864608288679,0.8730059256790872,,73800,True,1.0,0.005
381,no_reset,1.0,0.005,0.4,20.0,150,3.2269154084998353,4.517605119485943,,diverged,222621,False,1.0,0.005
382,no_reset,1.0,0.005,0.4,20.0,180,1.1390634272941575,2.3286706269369617,0.017444204030550747,,98400,True,1.0,0.005
383,no_reset,1.0,0.005,0.4,20.0,270,1.6736921264313978,4.880406226085378,0.5418604964832074,,168180,True,1.0,0.005
384,no_reset,1.0,0.003,0.1,5.0,0,0.8525986650415366,2.026189843104935,0.10278683611433621,,52820,True,1.0,0.003
385,no_reset,1.0,0.003,0.1,5.0,30,0.847005230881731,1.6603860895125175,0.1972503466570179,,53160,True,1.0,0.003
386,no_reset,1.0,0.003,0.1,5.0,90,1.1093140390817648,1.727599664379551,0.7291687346447921,,53000,True,1.0,0.003
387,no_reset,1.0,0.003,0.1,5.0,150,0.8671032389080067,1.7005033932285551,0.25386670679461126,,53100,True,1.0,0.003
388,no_reset,1.0,0.003,0.1,5.0,180,0.8427037354957619,2.0314727989835353,0.005566754370294518,,52800,True,1.0,0.003
389,no_reset,1.0,0.003,0.1,5.0,270,0.9983752142217209,2.6868339147206504,0.7095436076666254,,53100,True,1.0,0.003
390,no_reset,1.0,0.003,0.2,10.0,0,0.9901137905206725,1.899167624755876,0.02827150129412389,,53640,True,1.0,0.003
391,no_reset,1.0,0.003,0.2,10.0,30,0.8751174976597811,1.3112450612707907,0.045044270192972,,51100,True,1.0,0.003
392,no_reset,1.0,0.003,0.2,10.0,90,1.9091896164237452,3.4373345696488506,0.8178272419022201,,49080,True,1.0,0.003
393,no_reset,1.0,0.003,0.2,10.0,150,0.8960046208233923,1.7418782158500719,0.02727193411074364,,51140,True,1.0,0.003
394,no_reset,1.0,0.003,0.2,10.0,180,0.9466256478894499,1.8835290199510428,0.027528532480462647,,53800,True,1.0,0.003
395,no_reset,1.0,0.003,0.2,10.0,270,1.3073255124865166,3.5233445857083616,0.7281790701905568,,61120,True,1.0,0.003
396,no_reset,1.0,0.003,0.3,14.999999999999998,0,1.1016304464724178,2.6057401582865536,0.042860463113333476,,62900,True,1.0,0.003
397,no_reset,1.0,0.003,0.3,14.999999999999998,30,1.0816327476722372,1.8457710511941432,0.03424316572130846,,53920,True,1.0,0.003
398,no_reset,1.0,0.003,0.3,14.999999999999998,90,3.297124683756779,6.051862284263385,0.8620917990401522,,44360,True,1.0,0.003
399,no_reset,1.0,0.003,0.3,14.999999999999998,150,1.2009507554444678,2.612466599319759,0.0472484496743627,,54680,True,1.0,0.003
400,no_reset,1.0,0.003,0.3,14.999999999999998,180,1.059033192359568,1.9674745808127891,0.044641694678133115,,63160,True,1.0,0.003
401,no_reset,1.0,0.003,0.3,14.999999999999998,270,1.610418144742171,4.400560368539232,0.6665764482280613,,87120,True,1.0,0.003
402,no_reset,1.0,0.003,0.4,20.0,0,1.1105183329973758,2.5528628277755274,0.013012415322862778,,98080,True,1.0,0.003
403,no_reset,1.0,0.003,0.4,20.0,30,3.2460492049351792,4.654268759017249,,diverged,221541,False,1.0,0.003
404,no_reset,1.0,0.003,0.4,20.0,90,23.056187923213344,40.73696758933529,0.9138222228661232,,75000,True,1.0,0.003
405,no_reset,1.0,0.003,0.4,20.0,150,3.2477773955818763,4.644420074783696,,diverged,222668,False,1.0,0.003
406,no_reset,1.0,0.003,0.4,20.0,180,1.1105122963648244,2.326339345373828,0.004720929381011552,,98440,True,1.0,0.003
407,no_reset,1.0,0.003,0.4,20.0,270,1.6905348035960626,4.971561625374626,0.5588788726583662,,168340,True,1.0,0.003
408,no_reset,1.0,0.001,0.1,5.0,0,0.8530890381933061,2.0516399776285814,0.2034326351354063,,52780,True,1.0,0.001
409,no_reset,1.0,0.001,0.1,5.0,30,0.849965292643878,1.7076571928241147,0.31221002788194935,,53140,True,1.0,0.001
410,no_reset,1.0,0.001,0.1,5.0,90,1.1441129395167646,1.8316730692587013,0.8850846952746887,,53060,True,1.0,0.001
411,no_reset,1.0,0.001,0.1,5.0,150,0.8771575485378804,1.717298839465155,0.3349687122970119,,53120,True,1.0,0.001
412,no_reset,1.0,0.001,0.1,5.0,180,0.8441105254330884,2.0436036185955357,0.06890521338590111,,52780,True,1.0,0.001
413,no_reset,1.0,0.001,0.1,5.0,270,1.0054986810948803,2.712979617367361,0.7553213184833262,,53080,True,1.0,0.001
414,no_reset,1.0,0.001,0.2,10.0,0,0.9765639823953036,1.9971330339491293,0.09094841198445021,,53580,True,1.0,0.001
415,no_reset,1.0,0.001,0.2,10.0,30,0.8562898535884716,1.3504277242041054,0.042254314666513304,,51040,True,1.0,0.001
416,no_reset,1.0,0.001,0.2,10.0,90,2.004804932790167,3.6567068035121033,0.9317771289985575,,49200,True,1.0,0.001
417,no_reset,1.0,0.001,0.2,10.0,150,0.8814704668582253,1.7416260791720015,0.0102161764768903,,51180,True,1.0,0.001
418,no_reset,1.0,0.001,0.2,10.0,180,0.9210443737811133,1.8786662603041635,0.002327574867783903,,53800,True,1.0,0.001
419,no_reset,1.0,0.001,0.2,10.0,270,1.3387263892174919,3.603144856627206,0.7966746303085745,,61060,True,1.0,0.001
420,no_reset,1.0,0.001,0.3,14.999999999999998,0,1.0679965743061417,2.584209905120091,0.013518378288629673,,62980,True,1.0,0.001
421,no_reset,1.0,0.001,0.3,14.999999999999998,30,1.042367977196393,1.8852163336152783,0.025991739946877247,,53760,True,1.0,0.001
422,no_reset,1.0,0.001,0.3,14.999999999999998,90,3.3786689479443996,6.209161846811682,0.937563187722299,,44420,True,1.0,0.001
423,no_reset,1.0,0.001,0.3,14.999999999999998,150,1.1673831812033373,2.6041966220351824,0.02059407766286286,,54560,True,1.0,0.001
424,no_reset,1.0,0.001,0.3,14.999999999999998,180,1.0267258000527,1.863201057889388,0.005827553622190618,,63240,True,1.0,0.001
425,no_reset,1.0,0.001,0.3,14.999999999999998,270,1.6663085179228787,4.529792076326569,0.725176079047867,,87120,True,1.0,0.001
426,no_reset,1.0,0.001,0.4,20.0,0,1.1006465555509664,2.524406657011302,0.003427352664573122,,98040,True,1.0,0.001
427,no_reset,1.0,0.001,0.4,20.0,30,3.2722248940097085,4.785168026256874,,diverged,221582,False,1.0,0.001
428,no_reset,1.0,0.001,0.4,20.0,90,24.256453015353102,42.68076307396227,0.9701744853556815,,76700,True,1.0,0.001
429,no_reset,1.0,0.001,0.4,20.0,150,3.273557940314808,4.7775055600694145,,diverged,222730,False,1.0,0.001
430,no_reset,1.0,0.001,0.4,20.0,180,1.1044094663002009,2.326327101542856,0.002078553963928749,,98420,True,1.0,0.001
431,no_reset,1.0,0.001,0.4,20.0,270,1.707362620254822,5.049378299557971,0.5743962792569808,,168420,True,1.0,0.001
